item,subj,onset,Exp,structure,position,ExpID
85,10,1378.34823946696,4b,simple,below,4
85,7,1502.976120011,4b,simple,below,4
128,2,1373.91813920001,4b,simple,below,4
128,10,986.328078756998,4b,simple,below,4
128,7,1162.29515321601,4b,simple,below,4
16,2,1430.76992426904,4b,simple,below,4
16,10,974.423407213976,4b,simple,below,4
16,7,1453.49677646698,4b,simple,below,4
87,2,1357.1040692571,4b,simple,below,4
87,10,1183.593694509,4b,simple,below,4
87,7,1174.200093759,4b,simple,below,4
7,2,1336.01694915299,4b,simple,below,4
7,10,1509.858649968,4b,simple,below,4
7,7,1117.8384892581,4b,simple,below,4
110,2,1099.13451135901,4b,simple,below,4
110,10,958.147276505997,4b,simple,below,4
110,7,1249.34889975896,4b,simple,below,4
27,2,1620.27587450405,4b,simple,below,4
27,10,1068.35941471502,4b,simple,below,4
27,7,1089.65768700807,4b,simple,below,4
106,2,1489.758234421,4b,simple,below,4
106,10,1512.369720761,4b,simple,below,4
106,7,NA,4b,simple,below,4
36,2,NA,4b,simple,below,4
36,10,NA,4b,simple,below,4
36,7,1087.146347214,4b,simple,below,4
55,2,1601.32527948105,4b,simple,below,4
55,10,1472.28424696698,4b,simple,below,4
55,7,1622.581589969,4b,simple,below,4
31,2,1677.12765957401,4b,simple,below,4
31,10,NA,4b,simple,below,4
31,7,1352.67850800903,4b,simple,below,4
75,2,1091.79528892899,4b,simple,below,4
75,10,911.179272757011,4b,simple,below,4
75,7,1228.05035846599,4b,simple,below,4
8,2,1063.36939639399,4b,simple,above,4
8,10,1136.625690758,4b,simple,above,4
8,7,2498.697799517,4b,simple,above,4
37,2,1155.98629643,4b,simple,above,4
37,10,920.572873505989,4b,simple,above,4
37,7,986.328078757992,4b,simple,above,4
13,2,1819.25712225001,4b,simple,above,4
13,10,1333.89130650897,4b,simple,above,4
13,7,1418.43371326002,4b,simple,above,4
122,2,1373.91813919901,4b,simple,above,4
122,10,1005.11528025697,4b,simple,above,4
122,7,1221.16809750901,4b,simple,above,4
19,2,1828.73241976199,4b,simple,above,4
19,10,1127.23209000799,4b,simple,above,4
19,7,1427.82731401104,4b,simple,above,4
59,2,1089.65921384799,4b,simple,above,4
59,10,911.179272755931,4b,simple,above,4
59,7,1324.49770576,4b,simple,above,4
2,2,1383.39343671203,4b,simple,above,4
2,10,976.934478007102,4b,simple,above,4
2,7,1380.85931026001,4b,simple,above,4
24,2,1705.553552109,4b,simple,above,4
24,10,1324.49770576,4b,simple,above,4
24,7,NA,4b,simple,above,4
95,2,NA,4b,simple,above,4
95,10,1228.050627465,4b,simple,above,4
95,7,1653.27373201194,4b,simple,above,4
125,2,1999.287774973,4b,simple,above,4
125,10,1155.4128922583,4b,simple,above,4
125,7,1606.30572826199,4b,simple,above,4
48,2,1146.51099891796,4b,simple,above,4
48,10,967.540877256965,4b,simple,above,4
48,7,1202.380896009,4b,simple,above,4
107,2,1290.77698667501,4b,simple,above,4
107,10,1500.46504921798,4b,simple,above,4
107,7,1286.92330276004,4b,simple,above,4
11,2,1525.52289938706,4b,simple,above,4
11,10,1521.76332151095,4b,simple,above,4
11,7,1380.85931026001,4b,simple,above,4
80,2,1233.92520160502,4b,simple,above,4
80,10,1998.32548347098,4b,simple,above,4
80,7,1058.96554496499,4b,simple,above,4
26,2,1925.62191995998,4b,simple,above,4
26,10,1033.296082508,4b,simple,above,4
26,7,1277.52970200999,4b,simple,above,4
86,2,1402.34403173497,4b,simple,above,4
86,10,1218.65702671494,4b,simple,above,4
86,7,1352.67850800994,4b,simple,above,4
39,2,1307.59105661798,4b,simple,above,4
39,10,1040.1784054644,4b,simple,above,4
39,7,1023.90248175699,4b,simple,above,4
117,2,1137.03570140598,4b,simple,above,4
117,10,1427.82731401007,4b,simple,above,4
117,7,1277.52970201004,4b,simple,above,4
20,2,1174.936891453,4b,simple,above,4
20,10,NA,4b,simple,above,4
20,7,1286.92330275999,4b,simple,above,4
103,2,1354.96754417591,4b,simple,above,4
103,10,NA,4b,simple,above,4
103,7,1221.16809750901,4b,simple,above,4
30,2,1089.65921384799,4b,simple,above,4
30,10,1418.43371326002,4b,simple,above,4
30,7,1258.74250050902,4b,simple,above,4
115,2,1204.2934157774,4b,simple,above,4
115,10,983.816602464003,4b,simple,above,4
115,7,1136.62569075902,4b,simple,above,4
28,2,1373.91813919999,4b,simple,above,4
28,10,939.360075007016,4b,simple,above,4
28,7,976.934478007024,4b,simple,above,4
94,2,1307.59105661798,4b,simple,above,4
94,10,1143.50822071498,4b,simple,above,4
94,7,1021.3911419642,4b,simple,above,4
108,2,1402.34403173497,4b,simple,above,4
108,10,1005.11528025697,4b,simple,above,4
108,7,NA,4b,simple,above,4
116,2,1603.46180456202,4b,simple,above,4
116,10,NA,4b,simple,above,4
116,7,1613.1879892185,4b,simple,above,4
84,2,1184.41218896498,4b,simple,above,4
84,10,NA,4b,simple,above,4
84,7,1474.79531776099,4b,simple,above,4
124,2,1174.93689145306,4b,simple,above,4
124,10,1228.05022196599,4b,simple,above,4
124,7,NA,4b,simple,above,4
35,2,1677.12765957498,4b,simple,above,4
35,10,1333.89130651,4b,simple,above,4
35,7,1333.8913065096,4b,simple,above,4
113,2,1252.87579662893,4b,simple,above,4
113,10,1613.188258219,4b,simple,above,4
113,7,1406.52877271702,4b,simple,above,4
42,2,NA,4b,simple,above,4
42,10,2047.80496351498,4b,simple,above,4
42,7,1286.92330275896,4b,simple,above,4
98,2,1317.06635413002,4b,simple,above,4
98,10,NA,4b,simple,above,4
98,7,1042.689683257,4b,simple,above,4
91,4,1352.67850801,4b,complex,below,4
91,6,1052.08328400801,4b,complex,below,4
91,12,920.572873506046,4b,complex,below,4
111,4,1134.11406146497,4b,complex,below,4
111,6,1293.80579921701,4b,complex,below,4
111,12,1127.23209000796,4b,complex,below,4
41,4,1625.09292976199,4b,complex,below,4
41,6,955.636172214,4b,complex,below,4
41,12,1096.54018846493,4b,complex,below,4
68,4,1202.38089600798,4b,complex,below,4
68,6,911.179272756044,4b,complex,below,4
68,12,864.211269006091,4b,complex,below,4
34,4,2007.71893122101,4b,complex,below,4
34,6,920.572873507012,4b,complex,below,4
34,12,1293.80580421696,4b,complex,below,4
79,4,1209.26330496491,4b,complex,below,4
79,6,845.424067506087,4b,complex,below,4
79,12,1183.59369450798,4b,complex,below,4
45,4,NA,4b,complex,below,4
45,6,1155.41289225791,4b,complex,below,4
45,12,1052.08328400795,4b,complex,below,4
92,4,1472.28368846697,4b,complex,below,4
92,6,1108.44488850802,4b,complex,below,4
92,12,NA,4b,complex,below,4
25,4,1427.82731401098,4b,complex,below,4
25,6,NA,4b,complex,below,4
25,12,NA,4b,complex,below,4
82,4,1256.231308716,4b,complex,below,4
82,6,1284.41219846599,4b,complex,below,4
82,12,1174.20009375905,4b,complex,below,4
33,4,1268.13610125896,4b,complex,below,4
33,6,1239.95529900901,4b,complex,below,4
33,12,NA,4b,complex,below,4
123,4,1493.582519261,4b,complex,below,4
123,6,1284.41219846599,4b,complex,below,4
123,12,NA,4b,complex,below,4
52,4,NA,4b,complex,below,4
52,6,1042.68968325704,4b,complex,below,4
52,12,1340.77380796703,4b,complex,below,4
105,4,1446.61451551099,4b,complex,below,4
105,6,1982.049758264,4b,complex,below,4
105,12,1239.95529901003,4b,complex,below,4
54,4,1866.81535747,4b,complex,below,4
54,6,1446.61451551001,4b,complex,below,4
54,12,NA,4b,complex,below,4
67,4,1521.763321511,4b,complex,below,4
67,6,901.785672007009,4b,complex,below,4
67,12,1011.99778171406,4b,complex,below,4
47,4,1380.85931026001,4b,complex,below,4
47,6,NA,4b,complex,below,4
47,12,1023.90248175709,4b,complex,below,4
69,4,1246.83770796605,4b,complex,below,4
69,6,939.36007500696,4b,complex,below,4
69,12,948.753675756961,4b,complex,below,4
22,4,1192.98729525894,4b,complex,below,4
22,6,1117.83848925802,4b,complex,below,4
22,12,NA,4b,complex,below,4
74,4,1331.38011471596,4b,complex,below,4
74,6,976.934478006967,4b,complex,below,4
74,12,NA,4b,complex,below,4
38,4,1587.51852676198,4b,complex,below,4
38,6,2120.44266522196,4b,complex,below,4
38,12,852.305948960066,4b,complex,below,4
78,4,1315.10410500999,4b,complex,below,4
78,6,1493.58251925997,4b,complex,below,4
78,12,1256.23140121598,4b,complex,below,4
21,4,1146.01929150899,4b,complex,below,4
21,6,1275.01859771598,4b,complex,below,4
21,12,NA,4b,complex,below,4
49,4,1209.26330496593,4b,complex,below,4
49,6,1089.65768700796,4b,complex,below,4
49,12,993.21058021394,4b,complex,below,4
1,4,1362.07210876,4b,complex,below,4
1,6,1005.11528025697,4b,complex,below,4
1,12,1409.04011250996,4b,complex,below,4
76,4,1462.89052521698,4b,complex,below,4
76,6,1127.23209000899,4b,complex,below,4
76,12,1183.59369450801,4b,complex,below,4
58,4,1521.763321511,4b,complex,below,4
58,6,1859.932948514,4b,complex,below,4
58,12,NA,4b,complex,below,4
114,4,1296.31690350902,4b,complex,below,4
114,6,892.39207125604,4b,complex,below,4
114,12,1286.92330275896,4b,complex,below,4
4,4,1387.74171921699,4b,complex,below,4
4,6,1519.25221721797,4b,complex,below,4
4,12,1390.25291100995,4b,complex,below,4
65,4,1077.75289446397,4b,complex,below,4
65,6,1221.16809750901,4b,complex,below,4
65,12,1005.115280258,4b,complex,below,4
118,4,936.848883213997,4b,complex,below,4
118,6,1040.17857896497,4b,complex,below,4
118,12,1052.08328400795,4b,complex,below,4
120,4,1343.28490726,4b,complex,below,4
120,6,1409.04011251,4b,complex,below,4
120,12,1108.44488850802,4b,complex,below,4
53,4,1042.689683258,4b,complex,above,4
53,6,1108.44488850807,4b,complex,above,4
53,12,1014.50888100703,4b,complex,above,4
66,4,1622.58130046905,4b,complex,above,4
66,6,918.061769213011,4b,complex,above,4
66,12,1134.11397146496,4b,complex,above,4
23,4,1070.87048550795,4b,complex,above,4
23,6,1540.55052301101,4b,complex,above,4
23,12,1810.45384546997,4b,complex,above,4
121,4,1258.74250050899,4b,complex,above,4
121,6,1202.380896009,4b,complex,above,4
121,12,976.93447800700994,4b,complex,above,4
43,4,1239.95529900901,4b,complex,above,4
43,6,955.636172213985,4b,complex,above,4
43,12,1303.19940496599,4b,complex,above,4
61,4,1070.87048550807,4b,complex,above,4
61,6,1228.05059396603,4b,complex,above,4
61,12,1089.65768700796,4b,complex,above,4
5,4,1350.16731621704,4b,complex,above,4
5,6,NA,4b,complex,above,4
5,12,1333.89130650903,4b,complex,above,4
44,4,976.934478007024,4b,complex,above,4
44,6,1192.98729525804,4b,complex,above,4
44,12,1368.95461020993,4b,complex,above,4
29,4,1462.89008771799,4b,complex,above,4
29,6,1246.83779546601,4b,complex,above,4
29,12,1547.43240446805,4b,complex,above,4
89,4,1218.65690571497,4b,complex,above,4
89,6,1960.75145247096,4b,complex,above,4
89,12,NA,4b,complex,above,4
17,4,1202.380896009,4b,complex,above,4
17,6,760.88166075499,4b,complex,above,4
17,12,1171.68899446597,4b,complex,above,4
57,4,1202.380896009,4b,complex,above,4
57,6,1521.763321511,4b,complex,above,4
57,12,NA,4b,complex,above,4
93,4,2111.048976972,4b,complex,above,4
93,6,1117.83848925796,4b,complex,above,4
93,12,929.966474257071,4b,complex,above,4
100,4,1331.37967721609,4b,complex,above,4
100,6,1183.59369450798,4b,complex,above,4
100,12,1014.50888100703,4b,complex,above,4
10,4,1491.07132746698,4b,complex,above,4
10,6,NA,4b,complex,above,4
10,12,NA,4b,complex,above,4
71,4,1152.90170046603,4b,complex,above,4
71,6,892.392071255927,4b,complex,above,4
71,12,911.179272757067,4b,complex,above,4
3,4,1456.00811626002,4b,complex,above,4
3,6,845.424067506031,4b,complex,above,4
3,12,1108.44488851012,4b,complex,above,4
102,4,1331.38011471698,4b,complex,above,4
102,6,1023.90248175701,4b,complex,above,4
102,12,1181.08259521603,4b,complex,above,4
96,4,1390.25291101001,4b,complex,above,4
96,6,1192.987295259,4b,complex,above,4
96,12,1023.902481758,4b,complex,above,4
104,4,1249.34889975907,4b,complex,above,4
104,6,1014.50888100698,4b,complex,above,4
104,12,2038.41136276401,4b,complex,above,4
60,4,1211.77449675895,4b,complex,above,4
60,6,995.72167950702806,4b,complex,above,4
60,12,824.125766720044,4b,complex,above,4
90,4,1275.0185102161,4b,complex,above,4
90,6,1162.29538871596,4b,complex,above,4
90,12,1052.08328400698,4b,complex,above,4
50,4,1286.92330275908,4b,complex,above,4
50,6,892.39207125604,4b,complex,above,4
50,12,920.572873500078,4b,complex,above,4
81,4,1615.69932901199,4b,complex,above,4
81,6,1014.508881008,4b,complex,above,4
81,12,NA,4b,complex,above,4
6,4,986.328078757083,4b,complex,above,4
6,6,911.179272756044,4b,complex,above,4
6,12,864.211269005978,4b,complex,above,4
14,4,1080.26408625798,4b,complex,above,4
14,6,1268.13610125899,4b,complex,above,4
14,12,NA,4b,complex,above,4
32,4,1127.23209000796,4b,complex,above,4
32,6,1023.90248175703,4b,complex,above,4
32,12,852.306568963058,4b,complex,above,4
77,4,1164.80649300841,4b,complex,above,4
77,6,1923.17704946998,4b,complex,above,4
77,12,NA,4b,complex,above,4
18,4,2402.25060022402,4b,complex,above,4
18,6,1202.38089600798,4b,complex,above,4
18,12,NA,4b,complex,above,4
99,4,1324.49770575897,4b,complex,above,4
99,6,965.029772964044,4b,complex,above,4
99,12,1068.35938621396,4b,complex,above,4
9,4,1108.44488850796,4b,complex,above,4
9,6,1237.44419471598,4b,complex,above,4
9,12,1174.20009375996,4b,complex,above,4
64,4,1286.92330276004,4b,complex,above,4
64,6,1099.05128775799,4b,complex,above,4
64,12,1350.16740871701,4b,complex,above,4
53,4,1077.752894464,4b,simple,below,4
53,6,1286.92330275999,4b,simple,below,4
53,12,1042.689683258,4b,simple,below,4
66,4,1333.89130651,4b,simple,below,4
66,6,1042.68968325789,4b,simple,below,4
66,12,920.572873506899,4b,simple,below,4
23,4,1387.74171921602,4b,simple,below,4
23,6,1878.72015001295,4b,simple,below,4
23,12,1256.23140121598,4b,simple,below,4
121,4,1575.613734218,4b,simple,below,4
121,6,1209.263392465,4b,simple,below,4
121,12,751.488060004931,4b,simple,below,4
43,4,1305.71050425999,4b,simple,below,4
43,6,927.45536996398,4b,simple,below,4
43,12,1058.96578547004,4b,simple,below,4
61,4,2402.25060022411,4b,simple,below,4
61,6,1181.08227421504,4b,simple,below,4
61,12,1531.15692226095,4b,simple,below,4
5,4,1662.667332762,4b,simple,below,4
5,6,NA,4b,simple,below,4
5,12,1925.6881537699,4b,simple,below,4
44,4,1155.41289225797,4b,simple,below,4
44,6,1117.83848925799,4b,simple,below,4
44,12,1146.019291508,4b,simple,below,4
29,4,1333.89130650903,4b,simple,below,4
29,6,1362.07210876,4b,simple,below,4
29,12,1183.593694509,4b,simple,below,4
89,4,1174.200093758,4b,simple,below,4
89,6,864.211269007001,4b,simple,below,4
89,12,NA,4b,simple,below,4
17,4,1192.98729525801,4b,simple,below,4
17,6,854.817668255976,4b,simple,below,4
17,12,1747.20973951304,4b,simple,below,4
57,4,1265.62490946606,4b,simple,below,4
57,6,1105.93336071508,4b,simple,below,4
57,12,NA,4b,simple,below,4
93,4,1378.34811846699,4b,simple,below,4
93,6,976.934478007024,4b,simple,below,4
93,12,986.328078756969,4b,simple,below,4
100,4,1286.9233027592,4b,simple,below,4
100,6,1162.29538871602,4b,simple,below,4
100,12,1096.54018846499,4b,simple,below,4
10,4,965.029247964026,4b,simple,below,4
10,6,NA,4b,simple,below,4
10,12,NA,4b,simple,below,4
71,4,1378.34811846602,4b,simple,below,4
71,6,1397.134983966,4b,simple,below,4
71,12,1885.60203147102,4b,simple,below,4
3,4,1362.07210876,4b,simple,below,4
3,6,1011.997353214,4b,simple,below,4
3,12,901.785672005985,4b,simple,below,4
102,4,1143.50766221503,4b,simple,below,4
102,6,1352.67850801,4b,simple,below,4
102,12,911.179272756954,4b,simple,below,4
96,4,1265.62447196602,4b,simple,below,4
96,6,1162.29538871505,4b,simple,below,4
96,12,1324.49770576,4b,simple,below,4
104,4,1211.77449675798,4b,simple,below,4
104,6,1784.78414251299,4b,simple,below,4
104,12,1087.14658771402,4b,simple,below,4
60,4,1603.794536468,4b,simple,below,4
60,6,1058.96578046401,4b,simple,below,4
60,12,911.179272756954,4b,simple,below,4
90,4,1465.40171701008,4b,simple,below,4
90,6,1155.41289225894,4b,simple,below,4
90,12,1343.28490726,4b,simple,below,4
50,4,1061.47688475801,4b,simple,below,4
50,6,1023.9024817573,4b,simple,below,4
50,12,1437.22091476002,4b,simple,below,4
81,4,1578.12492601192,4b,simple,below,4
81,6,908.668168462953,4b,simple,below,4
81,12,NA,4b,simple,below,4
6,4,1268.13610125902,4b,simple,below,4
6,6,995.721679507,4b,simple,below,4
6,12,882.998470507005,4b,simple,below,4
14,4,1596.91212751204,4b,simple,below,4
14,6,1061.47688475801,4b,simple,below,4
14,12,NA,4b,simple,below,4
32,4,1134.114061465,4b,simple,below,4
32,6,1315.10410500999,4b,simple,below,4
32,12,958.147276505997,4b,simple,below,4
77,4,1268.13610125896,4b,simple,below,4
77,6,2019.62416126491,4b,simple,below,4
77,12,NA,4b,simple,below,4
18,4,1690.84813501297,4b,simple,below,4
18,6,1462.89061271705,4b,simple,below,4
18,12,NA,4b,simple,below,4
99,4,1239.95529900898,4b,simple,below,4
99,6,1246.83779546579,4b,simple,below,4
99,12,1277.52970201004,4b,simple,below,4
9,4,1719.02893726303,4b,simple,below,4
9,6,1615.69932901097,4b,simple,below,4
9,12,1502.976120011,4b,simple,below,4
64,4,1117.83848925802,4b,simple,below,4
64,6,936.848970713982,4b,simple,below,4
64,12,1183.59369450798,4b,simple,below,4
91,4,1615.69932901193,4b,simple,above,4
91,6,795.944535963031,4b,simple,above,4
91,12,901.785672009964,4b,simple,above,4
111,4,1080.26408625801,4b,simple,above,4
111,6,1146.019291508,4b,simple,above,4
111,12,1023.90248175701,4b,simple,above,4
41,4,1669.549304219,4b,simple,above,4
41,6,1005.115280258,4b,simple,above,4
41,12,1688.33703571909,4b,simple,above,4
68,4,1155.4128922583,4b,simple,above,4
68,6,805.338136713004,4b,simple,above,4
68,12,901.785672005985,4b,simple,above,4
34,4,1613.188137218,4b,simple,above,4
34,6,1023.90248175703,4b,simple,above,4
34,12,1296.31690351016,4b,simple,above,4
79,4,1380.85931025999,4b,simple,above,4
79,6,1049.57217971401,4b,simple,above,4
79,12,1829.24104696997,4b,simple,above,4
45,4,NA,4b,simple,above,4
45,6,1587.51852676198,4b,simple,above,4
45,12,1340.773807966,4b,simple,above,4
92,4,1352.67850800994,4b,simple,above,4
92,6,1005.11528025709,4b,simple,above,4
92,12,NA,4b,simple,above,4
25,4,1631.97533871903,4b,simple,above,4
25,6,NA,4b,simple,above,4
25,12,NA,4b,simple,above,4
82,4,1284.41167346611,4b,simple,above,4
82,6,1052.08328400801,4b,simple,above,4
82,12,1171.688994466,4b,simple,above,4
33,4,1409.04011251001,4b,simple,above,4
33,6,1134.11458646499,4b,simple,above,4
33,12,NA,4b,simple,above,4
123,4,1277.52970200896,4b,simple,above,4
123,6,1124.72098571402,4b,simple,above,4
123,12,NA,4b,simple,above,4
52,4,NA,4b,simple,above,4
52,6,1096.53975996491,4b,simple,above,4
52,12,1531.15692226095,4b,simple,above,4
105,4,1462.89052521695,4b,simple,above,4
105,6,1164.80649300797,4b,simple,above,4
105,12,1838.63464771997,4b,simple,above,4
54,4,1484.188918511,4b,simple,above,4
54,6,889.880543462937,4b,simple,above,4
54,12,NA,4b,simple,above,4
67,4,1549.94412376109,4b,simple,above,4
67,6,1058.96578046497,4b,simple,above,4
67,12,1230.56169825901,4b,simple,above,4
47,4,1296.31690350902,4b,simple,above,4
47,6,NA,4b,simple,above,4
47,12,1462.89061771995,4b,simple,above,4
69,4,1099.05128775802,4b,simple,above,4
69,6,967.540877256909,4b,simple,above,4
69,12,864.211269005978,4b,simple,above,4
22,4,1352.67850801,4b,simple,above,4
22,6,871.093765463002,4b,simple,above,4
22,12,NA,4b,simple,above,4
74,4,1108.44488850796,4b,simple,above,4
74,6,1052.08328400704,4b,simple,above,4
74,12,NA,4b,simple,above,4
38,4,1070.87048550801,4b,simple,above,4
38,6,833.519362461999,4b,simple,above,4
38,12,854.817668256032,4b,simple,above,4
78,4,1209.26330496491,4b,simple,above,4
78,6,1192.98729525804,4b,simple,above,4
78,12,1070.87048550795,4b,simple,above,4
21,4,1265.62490946594,4b,simple,above,4
21,6,967.540877257079,4b,simple,above,4
21,12,NA,4b,simple,above,4
49,4,1362.07210875898,4b,simple,above,4
49,6,1070.87048550801,4b,simple,above,4
49,12,986.328078756969,4b,simple,above,4
1,4,1568.73132526198,4b,simple,above,4
1,6,958.147276506992,4b,simple,above,4
1,12,1352.67850801,4b,simple,above,4
